CustomerNumber,StoreNumber,CustomerName,Address,City,State,ZipCode,SalesmanNumber,CustomerYTDSales,CustomerStartDate,Customer_Corporate_master,StatusCode,Call_Route_1,Call_Seq_1,Call_Route_2,Call_Seq_2,Call_Route_3,Call_Seq_3,Call_Route_4,Call_Seq_4,Call_Route_5,Call_Seq_5,Call_Route_6,Call_Seq_6,Call_Route_7,Call_Seq_7,Del_Route_1,Del_Seq_1,Del_Route_2,Del_Seq_2,Del_Route_3,Del_Seq_3,Del_Route_4,Del_Seq_4,Del_Route_5,Del_Seq_5,Del_Route_6,Del_Seq_6,Del_Route_7,Del_Seq_7,TaxCode,TermsCode,CreditLimit,CigaretteTaxNumber,StateTaxID,Areacode,PhoneNumber,SalesGroup,AuthorizedItemCode
934083,0,DELTA GENERAL STORE                ,99147 HWY 9                   ,DELTA                         ,AL,36258,45,9585.55,11/02/2023,934083,A,      ,0,      ,0,      ,0,      ,0,S545  ,40,      ,0,      ,0,      ,0,221   ,290,      ,0,      ,0,      ,0,      ,0,      ,0,A71000,E4+,0,                  ,SLS-R011892343    ,0,4885151,      , 
934091,0,CITY MART - SHIVKRIDHA LLC         ,6520 MS-178                   ,HICKORY FLAT                  ,MS,38633,55,24731.82,11/02/2023,934091,A,      ,0,S255  ,70,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,213   ,180,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,17 ,0,                  ,1476-2958         ,0,3961101,RICVIC, 
934109,0,FAYETTE SERVICE CENTER             ,319 COLUMBUS ST W             ,FAYETTE                       ,AL,35555,63,11086.97,11/03/2023,934109,A,      ,0,      ,0,      ,0,      ,0,S563  ,60,      ,0,      ,0,112   ,42,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A23143,02 ,0,                  ,SLS-R010224982    ,0,9322229,      , 
934117,0,QUICK STOP - RAJKUMARI INC         ,967 LINDEN AVE                ,MEMPHIS                       ,TN,38104,55,18195.61,11/03/2023,934117,A,S155  ,80,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,403   ,80,      ,0,      ,0,      ,0,T00000,E5 ,0,                  ,1001703539        ,0,8122727,      , 
934166,0,HOP IN EXXON - M&S FOOD MART INC   ,3474 ELVIS PRESLEY BLVD       ,MEMPHIS                       ,TN,38116,55,14564.68,11/03/2023,934166,A,S155  ,170,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,502   ,110,      ,0,      ,0,T00000,E1+,0,                  ,1001023212        ,0,2253588,      , 
934182,0,HOP IN EXXON - AR ENTERPRISE INC   ,3340 WINCHESTER RD            ,MEMPHIS                       ,TN,38118,55,34823.66,11/03/2023,934182,A,      ,0,      ,0,      ,0,      ,0,S555  ,130,      ,0,      ,0,110   ,40,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E3+,0,                  ,1001557612        ,0,2253588,      , 
934190,0,RT 65 -STARKVILLE GROUP            ,868 HWY 12                    ,"STARKVILLE, MS                ",MS,35007,65,0,11/07/2023,934190,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,03 ,0,                  ,                  ,0,3242581,      , 
934208,0,HOKES BLUFF GROCERY & PACKAGE LLC  ,2972 APPALACHIAN HWY          ,HOKES BLUFF                   ,AL,35903,50,19540.84,11/08/2023,100,A,S150  ,30,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,107   ,93,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A22260,E3+,0,                  ,SLS-R011920631    ,0,4225176,      , 
934216,0,K & A FOOD MART                    ,1050 MCFARLAND BLVD NE        ,TUSCALOOSA                    ,AL,35406,80,17764.05,11/08/2023,934216,A,      ,0,      ,0,S380  ,84,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,413   ,78,      ,0,      ,0,      ,0,A50227,E2+,0,                  ,SLS-R009859351    ,0,3451245,      , 
934224,0,K & A FOOD MART #2                 ,1051 MCFARLAND BLVD NE        ,TUSCALOOSA                    ,AL,35406,80,22079.37,11/08/2023,934224,A,      ,0,      ,0,S380  ,82,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,413   ,75,      ,0,      ,0,      ,0,A50227,E2+,0,                  ,SLS-R009859351    ,0,7521922,      , 
934232,0,YASSIN LLC                         ,1325 LURLEEN B. WALLACE       ,NORTHPORT                     ,AL,35476,80,14093.68,11/08/2023,934232,A,      ,0,      ,0,S380  ,112,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,520   ,25,      ,0,      ,0,A50190,E2+,0,                  ,SLS-R009859351    ,0,7524677,      , 
934257,0,K AND A FOOD MART CHEVRON          ,4551 RICE MINE ROAD NE        ,TUSCALOOSA                    ,AL,35406,25,15967.26,11/08/2023,934257,A,      ,0,      ,0,      ,0,S425  ,20,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,520   ,55,      ,0,      ,0,A50228,E3+,0,                  ,SLS-R011509763    ,0,7592163,      , 
934265,0,TOBACCO 431 LLC                    ,329 9TH AVE SW                ,LAFAYETTE                     ,AL,36862,40,18972.52,11/13/2023,934265,A,      ,0,      ,0,      ,0,      ,0,S540  ,60,      ,0,      ,0,      ,0,221   ,165,      ,0,      ,0,      ,0,      ,0,      ,0,A12332,37 ,0,                  ,SLS-R011890871    ,0,7372072,ZACK  , 
934273,0,SHELL MERRI MART - MATADI OIL LLC  ,25941 US HWY 98               ,ELBERTA                       ,AL,36530,73,70361.09,11/14/2023,450,A,      ,0,      ,0,S373  ,150,      ,0,      ,0,      ,0,      ,0,      ,0,206   ,15,      ,0,      ,0,      ,0,      ,0,      ,0,A10254,E1+,0,                  ,SLS-R007476789    ,0,9868007,      , 
934281,0,ROBERTSDALE FOOD MART              ,19040 US HWY 90               ,ROBERTSDALE                   ,AL,36567,73,72624.28,11/14/2023,450,A,      ,0,      ,0,S373  ,70,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,506   ,5,      ,0,      ,0,A10211,E1+,0,                  ,SLS-R010837306    ,0,9474176,      , 
934299,0,NAVY EXXON - H & R PETROLEUM INC   ,1112 NORTH NAVY BLVD          ,PENSACOLA                     ,FL,32507,70,35568.51,11/14/2023,450,A,      ,0,      ,0,      ,0,S470  ,140,      ,0,      ,0,      ,0,      ,0,      ,0,306   ,10,      ,0,      ,0,      ,0,      ,0,F70404,E1+,0,BEV2701070        ,BEV2701070        ,0,4662290,      , 
934307,0,PIC N PAY                          ,15030 CO RD 12 SOUTH          ,FOLEY                         ,AL,36535,73,55340.87,11/14/2023,450,A,      ,0,      ,0,S373  ,100,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,506   ,20,      ,0,      ,0,A10000,E1+,0,                  ,SLS-R009326518    ,0,9656466,      , 
934315,0,SHELL MERRI MART 320 - SHREEJI     ,600 E LAUREL AVE              ,FOLEY                         ,AL,36535,73,59564.38,11/14/2023,450,A,      ,0,      ,0,S373  ,80,      ,0,      ,0,      ,0,      ,0,      ,0,206   ,70,      ,0,      ,0,      ,0,      ,0,      ,0,A10199,E1+,0,                  ,SLS-R007683088    ,0,9438006,      , 
934323,0,LILLIAN CHEVRON                    ,33780 US HWY 98               ,LILLIAN                       ,AL,36549,73,168147.94,11/14/2023,450,A,      ,0,      ,0,S373  ,170,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,306   ,30,      ,0,      ,0,      ,0,      ,0,A10000,E1+,0,                  ,SLS-R011552721    ,0,9623600,      , 
934331,0,TRAVELERS FOOD MART                ,27960 HWY 98                  ,ELBERTA                       ,AL,36530,73,43035.36,11/14/2023,450,A,      ,0,      ,0,S373  ,160,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,306   ,40,      ,0,      ,0,      ,0,      ,0,A10000,E1+,0,                  ,SLS-R008204969    ,0,9869800,      , 
934349,0,PARKWAY EXPRESS BB                 ,1393 MISSISSIPPI BLVD         ,MEMPHIS                       ,TN,38106,44,32659.26,11/15/2023,934349,A,      ,0,      ,0,      ,0,S444  ,180,      ,0,      ,0,      ,0,      ,0,      ,0,302   ,90,      ,0,      ,0,      ,0,      ,0,T00000,E1+,0,                  ,1001687699        ,0,5861577,      , 
934356,368,THE COUNTRY MARKET #368            ,8124 LEE RD 379               ,SALEM                         ,AL,36874,78,25714.96,11/15/2023,500,A,      ,0,      ,0,      ,0,S478  ,368,      ,0,      ,0,      ,0,      ,0,278   ,368,      ,0,      ,0,578   ,368,      ,0,      ,0,A53000,03 ,0,                  ,SLS-R012061741    ,0,7457443,      , 
934372,0,BAMA FIRST STOP                    ,32485 U.S. 90                 ,SEMINOLE                      ,AL,36574,73,87009.75,11/15/2023,934372,A,      ,0,      ,0,S373  ,60,      ,0,      ,0,      ,0,      ,0,      ,0,206   ,10,      ,0,      ,0,506   ,70,      ,0,      ,0,A10000,E1+,0,                  ,SLS-R011889979    ,0,9462080,      , 
934380,0,SULLIGENT ONE STOP INC             ,5262 HWY 278                  ,SULLIGENT                     ,AL,35586,63,22810.79,11/17/2023,350,A,      ,0,S263  ,110,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,426   ,160,      ,0,      ,0,      ,0,A72349,E3+,0,                  ,SLS-R012290958    ,0,6987000,      , 
934398,0,BIG STEVE'S BEVERAGES              ,119 S MILITARY ST             ,LORETTO                       ,TN,38469,22,0,11/17/2023,934398,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E2 ,3,                  ,1002230287        ,0,8561971,      , 
934406,0,US 1 DISCOUNTS                     ,1744 SCOTT BLVD               ,DECATUR                       ,GA,30033,75,0,11/17/2023,934406,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,E3 ,3,                  ,309144090         ,0,2987007,      , 
934414,0,FOOD-BASKET                        ,348 ANDREWS AVE               ,OZARK                         ,AL,36360,70,29868.8,11/22/2023,934414,A,      ,0,S270  ,10,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,407   ,190,      ,0,      ,0,      ,0,A17196,E4 ,0,                  ,SLS-R009735864    ,0,4430340,      , 
934422,0,SUPER SMOKE SHOP                   ,1910 ROSS CLARK CIR           ,DOTHAN                        ,AL,36301,70,0,11/22/2023,934422,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A26133,27 ,3,                  ,SLS-R011934086    ,0,0,      , 
934430,0,OLD TOWN LIQUOR                    ,33588 US HWY 280              ,CHILDERSBURG                  ,AL,35044,5,3242.14,11/27/2023,934430,A,      ,0,S205  ,20,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,423   ,195,      ,0,      ,0,      ,0,A45126,27 ,0,                  ,SLS-R011902462    ,0,4963188,      , 
934448,0,J & S FOOD AND FUEL                ,3465 LAMAR AVE                ,MEMPHIS                       ,TN,38118,55,32273.21,11/28/2023,934448,A,      ,0,      ,0,      ,0,      ,0,S555  ,120,      ,0,      ,0,      ,0,204   ,60,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E5+,1,                  ,1001697057        ,0,4176312,      , 
934455,0,M & N CONVENIENCE                  ,4651 SHARON BLVD              ,QUINTON                       ,AL,35130,63,22564.93,11/29/2023,934455,A,      ,0,      ,0,S363  ,10,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,512   ,5,      ,0,      ,0,A52000,57 ,0,                  ,SLS-R010271777    ,0,6482929,      , 
934463,0,AIRPORT AMOCO                      ,5017 10TH AVE N               ,BIRMINGHAM                    ,AL,35212,85,23903.5,12/01/2023,100,A,S185  ,160,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,320   ,5,      ,0,      ,0,      ,0,      ,0,A28108,E3 ,0,                  ,SLS-R000801142    ,0,5865675,      , 
934471,0,TEXACO FOOD SERVICE LLC            ,803 S MERIDIAN ST             ,ABERDEEN                      ,MS,39730,65,0,12/01/2023,934471,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,E1+,3,                  ,1473-9430         ,0,3696707,      , 
934489,0,STADIUM FOOD MART - KOKWET LLC     ,1301 VIRGINIA ST              ,MOBILE                        ,AL,36604,73,14835.98,12/05/2023,934489,A,S173  ,140,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,406   ,140,      ,0,      ,0,      ,0,A35181,E5+,0,                  ,SLS-R011937573    ,0,2328198,      , 
934497,0,JAX WINE & SPIRITS BB              ,930 CAMPBELL ST               ,JACKSON                       ,TN,38301,44,11683.39,12/07/2023,934497,A,      ,0,      ,0,S344  ,120,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,412   ,65,      ,0,      ,0,      ,0,T00000,E2+,0,                  ,1001685626        ,0,2672391,      , 
934505,0,BIG BASS BAIT & TACKLE             ,1402 HWY 14 W                 ,PRATTVILLE                    ,AL,36067,53,42861.31,12/07/2023,934505,A,      ,0,S253  ,10,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,325   ,10,      ,0,      ,0,      ,0,      ,0,A00000,E4+,0,                  ,SLS-R010014748    ,0,3650600,      , 
934513,0,NAHAR STORE                        ,1705 S PRESCOTT ST            ,MEMPHIS                       ,TN,38111,55,0,12/08/2023,934513,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E3+,0,                  ,1001690063        ,0,7439543,      , 
934521,0,ALABASTER CHEVRON -LEXY EXPRESS LLC,1100 1ST STREET               ,ALABASTER                     ,AL,35007,85,7482.65,12/11/2023,934521,A,      ,0,S285  ,96,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,321   ,110,      ,0,      ,0,      ,0,      ,0,A37100,E3 ,0,                  ,SLS-R011959097    ,0,7607710,      , 
934539,0,RT 85 OVERTON RD                   ,100 AIRVIEW LANE              ,BIRMINGHAM                    ,AL,35007,85,0,12/13/2023,934539,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,   ,0,                  ,                  ,0,0,      , 
934547,0,DRAGON TOBACCO AND VAPE AA         ,200 CHICKASAW RIDGE DR STE 22 ,OAKLAND                       ,TN,38060,44,0,12/14/2023,934547,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,   ,0,                  ,1001676715        ,0,2356060,      , 
934554,0,FAMILY MARKET BB                   ,533 NORTH 5TH ST              ,MEMPHIS                       ,TN,38105,44,0,12/14/2023,934554,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,   ,0,                  ,1001381594        ,0,9225270,      , 
934562,0,SAM'S DISCOUNT                     ,1241 E RAINES RD              ,MEMPHIS                       ,TN,38116,44,38565.26,12/14/2023,934562,A,      ,0,S244  ,100,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,302   ,50,      ,0,      ,0,      ,0,      ,0,T00000,E4+,0,                  ,0105772916        ,0,3324011,      , 
934570,0,BRAVO #5                           ,1655 5TH ST                   ,NORTHPORT                     ,AL,35476,25,36829.7,12/15/2023,100,A,S125  ,110,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,209   ,120,      ,0,      ,0,520   ,15,      ,0,      ,0,A50190,37 ,0,                  ,SLS-R010752449    ,0,3350089,      , 
934588,0,SHELL FOOD MART - GAME ONE LLC     ,1330 EATONTON RD              ,MADISON                       ,GA,30650,75,21644.22,12/18/2023,199,A,      ,0,S275  ,105,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,401   ,55,      ,0,      ,0,      ,0,G00000,E4 ,0,0080681           ,20291255031       ,0,5753279,      , 
934604,0,SAVE N GO MART LLC                 ,5816 MOUNT MORIAH RD          ,MEMPHIS                       ,TN,38115,33,6652.91,12/19/2023,934604,A,      ,0,      ,0,      ,0,      ,0,S533  ,90,      ,0,      ,0,110   ,280,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E3+,0,                  ,1001389319        ,0,5126984,      , 
934612,0,ON POINT II                        ,1101 COLUMBUS PKWY            ,OPELIKA                       ,AL,36804,40,6200.92,12/20/2023,2646,A,      ,0,      ,0,      ,0,      ,0,S540  ,40,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A53197,E4+,3,                  ,SLS-R011857097    ,0,2859595,      , 
934620,0,BRAVO #8 - BRAVO INVESTMENT LLC    ,732 AL HWY 67                 ,DECATUR (PRICEVILLE)          ,AL,35603,10,64669.97,12/20/2023,100,A,S110  ,120,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,225   ,30,      ,0,      ,0,      ,0,      ,0,      ,0,A57375,57 ,0,                  ,SLS-R010752449    ,0,6860808,      , 
934638,0,WINFIELD TRUCK STOP                ,7016 AL-129                   ,WINFIELD                      ,AL,35594,63,0,12/21/2023,934638,A,      ,0,S263  ,40,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,426   ,80,      ,0,      ,0,      ,0,A30294,E1+,0,                  ,SLS-R011936744    ,0,4870113,      , 
934646,0,THOMAS MART INC                    ,1101 BANKHEAD HWY. WEST       ,BIRMINGHAM                    ,AL,35204,15,43643.63,12/21/2023,100,A,      ,0,      ,0,      ,0,S415  ,10,      ,0,      ,0,      ,0,117   ,120,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,37 ,0,                  ,SLS-R008938803    ,0,3226887,      , 
934653,0,CORK'S AND TOP'S - M&O MART        ,701 PAUL W BRYANT DR          ,TUSCALOOSA                    ,AL,35401,15,21524.74,12/27/2023,934653,A,      ,0,      ,0,      ,0,      ,0,S515  ,70,      ,0,      ,0,114   ,52,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50227,E3+,0,                  ,SLS-R010357658    ,0,3910315,      , 
934661,0,MINI MART FOOD STORE-EAAM ENTERPRIS,3312 PEPPERELL PKWY           ,OPELIKA                       ,AL,36801,40,9891.14,1/02/2024,934661,A,      ,0,      ,0,S340  ,100,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,513   ,120,      ,0,      ,0,A53197,03 ,0,                  ,SLS-R010036495    ,0,3547021,      , 
934679,0,LICENSEE OF CIP-FAREWORX *PICKUP*  ,915 RIVERVIEW DR              ,FRANKLIN                      ,TN,37064,60,0,1/02/2024,934679,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E1 ,0,                  ,1001150098        ,0,5307797,      , 
934687,0,SNAX AND PAX                       ,3170 OVERTON RD               ,BIRMINGHAM                    ,AL,35043,85,35191.16,1/02/2024,934687,A,      ,0,S285  ,15,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,319   ,45,      ,0,      ,0,      ,0,      ,0,A28108,E3 ,0,                  ,SLS-3700 46731    ,0,9675377,      , 
934695,0,NORTH END PLAZA-GOGA KRUPA INC     ,8400 HIGHWAY 45 ALT N         ,WEST POINT                    ,MS,39773,65,20873.09,1/03/2024,934695,A,      ,0,      ,0,      ,0,      ,0,S565  ,117,      ,0,      ,0,      ,0,      ,0,301   ,10,      ,0,      ,0,      ,0,      ,0,M00000,E2+,0,                  ,1476-1603         ,0,5244714,      , 
934703,0,ODOMS GROCERY - NIXOR INC          ,10670 HWY 195                 ,JASPER                        ,AL,35503,15,12436.13,1/04/2024,934703,A,      ,0,      ,0,S315  ,140,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,512   ,100,      ,0,      ,0,A52000,03 ,0,                  ,SLS-R012304025    ,0,3877862,      , 
934711,0,JAY BHRAMANI INC                   ,15103 MS-12                   ,CALEDONIA                     ,MS,39740,65,25089.2,1/05/2024,934711,A,      ,0,      ,0,      ,0,S465  ,95,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,509   ,150,      ,0,      ,0,M00000,E2+,0,                  ,                  ,0,3560711,      , 
